bathrooms,bedrooms,price,square_feet,latitude,longitude,time,amenity_parking,amenity_dishwasher,amenity_pool,amenity_refrigerator,amenity_gym,amenity_washer_dryer,amenity_ac,amenity_gated,has_photo_Thumbnail,has_photo_Yes,"pets_allowed_Cats,Dogs",pets_allowed_Dogs,pets_allowed_No_Information,pets_allowed_None,source_Home Rentals,source_Listanza,source_ListedBuy,source_RENTCafé,source_RENTOCULAR,source_Real Estate Agent,source_RealRentals,source_RentDigs.com,source_RentLingo,source_rentbits,source_tenantcloud
-0.6186648076008482,-0.7941531845905635,0.4354523748043992,-0.9149719315485242,47.616,-122.3275,1575640590.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-1.8563128804703302,0.06699520370306855,-0.9149719315485242,39.0017,-77.0353,1577305269.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.6186648076008482,0.26800651128920305,-0.023354447448215587,-0.9149719315485242,44.9855,-93.3023,1576666269.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.09394011241015632,-0.9149719315485242,35.1825,-111.6031,1577358939.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.10382210550482802,-0.9149719315485242,30.3054,-97.7497,1577359773.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.12217437839493261,-0.9149719315485242,34.1132,-117.6615,1577358508.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.1292329448911267,-0.9149719315485242,44.9855,-93.3023,1576666261.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.13911493798579838,-0.9149719315485242,29.4624,-98.5253,1577014958.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.27746284131120225,-0.9149719315485242,45.0201,-93.4623,1577358708.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.348048506273143,-0.9149719315485242,41.4029,-73.4637,1577360268.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.41298731803812844,-0.9149719315485242,28.5964,-81.3237,1577358301.0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.4751027032046363,-0.9149719315485242,31.8666,-102.3901,1577358474.0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.7009768310828467,-0.9149719315485242,29.4624,-98.5253,1577358542.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.8520301541013998,-0.9149719315485242,36.8328,-76.3529,1576187125.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-0.6186648076008482,-0.7941531845905635,-1.1315493873506852,-0.9149719315485242,41.5486,-90.5922,1577359114.0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.25911056842109764,-0.9126462829802495,30.3054,-97.7497,1577359760.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,1.3301662071689697,-0.9056752594724748,-0.9126462829802495,46.8013,-100.7562,1577359937.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.9409680919534452,-0.9126462829802495,38.6274,-90.304,1577359281.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,1.0989576254466422,-0.910320634411975,34.1474,-118.1391,1568780526.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,0.26800651128920305,0.5625065717358926,-0.910320634411975,39.8163,-98.5576,1577015286.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,1.3301662071689697,-0.48921983619702447,-0.910320634411975,43.1472,-88.1182,1576666472.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.6769777049957868,-0.910320634411975,30.3054,-97.7497,1577359700.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.223310751801208,-0.910320634411975,43.4251,-83.9731,1576360007.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-0.6186648076008482,0.26800651128920305,1.7299934702063924,-0.9079949858437004,40.722,-74.0644,1568777183.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,0.26800651128920305,0.9295520295379843,-0.9079949858437004,38.8738,-77.1055,1577358561.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.2068771763492615,-0.9079949858437004,45.5091,-122.6449,1577358683.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.43980987072366595,-0.9079949858437004,44.0346,-92.468,1577358863.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.5739226341513534,-0.9079949858437004,37.53,-77.477,1577358639.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.8223841748173847,-0.9079949858437004,30.3054,-97.7497,1577359841.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,0.13475744206653167,-0.9056693372754258,40.6999,-74.3233,1568753551.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,-0.7941531845905635,-0.03605986714136492,-0.9056693372754258,40.6999,-74.3233,1568771917.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,0.26800651128920305,-0.26758084821653055,-0.9056693372754258,45.4305,-122.7798,1577358682.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.7362696635638171,-0.9056693372754258,40.4969,-86.9659,1577358848.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.8844995599838926,-0.9056693372754258,29.4624,-98.5253,1576323338.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,1.8824585065241843,-0.9033436887071512,42.3739,-71.1155,1577358525.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,1.0001376944999252,-0.9033436887071512,38.8738,-77.1055,1577358561.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.24358172212947068,-0.9033436887071512,30.3054,-97.7497,1577359629.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.294403400902068,-0.9033436887071512,30.3054,-97.7497,1577359468.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.4553387170152929,-0.9033436887071512,41.8625,-87.6825,1577358589.0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.667095711901115,-0.9033436887071512,39.6169,-104.919,1577358686.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,1.3301662071689697,-0.9268509589610571,-0.9033436887071512,39.8163,-98.5576,1577358437.0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.9762609244344155,-0.9033436887071512,35.1038,-106.611,1577359724.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.9762609244344155,-0.9033436887071512,35.1038,-106.611,1577359724.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.103315121365909,-0.9033436887071512,41.4712,-81.5155,1568753465.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,-0.7941531845905635,-1.1964881991156706,-0.9033436887071512,35.2441,-97.4144,1568779298.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,0.26800651128920305,1.4024759847829873,-0.9010180401388767,42.3787,-71.0159,1577358524.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,1.3301662071689697,-0.05158871343299188,-0.9010180401388767,44.9776,-93.3594,1577358705.0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.2068771763492615,-0.9010180401388767,39.1474,-77.2032,1577359234.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.21393574284545558,-0.9010180401388767,44.8338,-93.3197,1577358709.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.2351114423340378,-0.9010180401388767,47.616,-122.3275,1577360012.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.2633457083188141,-0.9010180401388767,40.5853,-105.0839,1568766201.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,0.26800651128920305,-0.7221525305714289,-0.9010180401388767,38.9571,-95.2657,1576667872.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.9268509589610571,-0.9010180401388767,29.7714,-95.4343,1577358271.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.4703605791680008,-0.9010180401388767,29.9142,-93.9383,1577359004.0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,0.703677901659774,-0.898692391570602,29.4624,-98.5253,1577359124.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,0.011938385032754783,-0.898692391570602,32.7876,-117.1265,1577015261.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.06570584642538004,-0.898692391570602,44.9855,-93.3023,1576323397.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.14335007788351484,-0.898692391570602,32.829,-96.8458,1568757598.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,-0.7941531845905635,-0.348048506273143,-0.898692391570602,33.7416,-84.2614,1577017148.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.6247443129239507,-0.898692391570602,30.3054,-97.7497,1577359726.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.8492067275029223,-0.898692391570602,30.3054,-97.7497,1577359678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,3.283250070597038,-0.8963667430023274,37.7599,-122.4379,1577359538.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,0.08252404999469552,-0.8963667430023274,39.736,-104.9819,1577359690.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.27040427481500817,-0.8963667430023274,45.5091,-122.6449,1577359880.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,1.3301662071689697,-0.6388614459163388,-0.8963667430023274,28.5964,-81.3237,1577358405.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.7503867965562052,-0.8963667430023274,40.1171,-88.1889,1577358877.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.1541368001385062,-0.8963667430023274,32.5548,-94.7807,1568768516.0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,-0.7941531845905635,-0.8788527067869373,-0.8940410944340529,28.5163,-81.3644,1577358406.0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.2797792837707607,-0.8940410944340529,29.7714,-95.4343,1577358274.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,0.49897947327014586,-0.8917154458657782,32.7876,-117.1265,1577359914.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,0.24487107940715921,-0.8917154458657782,47.7046,-122.1989,1577358504.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,0.223695379918577,-0.8917154458657782,39.3191,-76.6126,1577358789.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,0.0811123366954567,-0.8917154458657782,34.1383,-117.9635,1577360255.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,0.011938385032754783,-0.8917154458657782,44.9855,-93.3023,1577015710.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.058647279929185954,-0.8917154458657782,35.9517,-79.071,1576666455.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.058647279929185954,-0.8917154458657782,44.9405,-93.1027,1576666259.0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.06005899322842477,-0.8917154458657782,28.0076,-82.4792,1577358537.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.27040427481500817,-0.8917154458657782,44.9405,-93.1027,1576666269.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.3409899397769489,-0.8917154458657782,35.823,-78.6438,1577358299.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.39604675844726267,-0.8917154458657782,44.8653,-93.4749,1577358709.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.4666324234092034,-0.8917154458657782,44.9855,-93.3023,1577358703.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.4835729830000692,-0.8917154458657782,28.5163,-81.3644,1577358539.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.6798011315942645,-0.8917154458657782,30.3054,-97.7497,1577359611.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.7362696635638171,-0.8917154458657782,61.1723,-149.8414,1577359000.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.8492067275029223,-0.8917154458657782,30.5118,-97.6873,1577359669.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.8562652939991163,-0.8917154458657782,32.8255,-97.1039,1568779268.0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,-0.7941531845905635,-0.8986166929762808,-0.8917154458657782,39.1471,-86.5136,1577358950.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.9480266584496393,-0.8917154458657782,46.599,-120.5572,1577360080.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.01861232341158,-0.8917154458657782,42.9497,-85.6417,1577358747.0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.0327294564039682,-0.8917154458657782,40.1145,-88.2723,1577359070.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.117432254358297,-0.8917154458657782,38.6274,-90.304,1576666486.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.1597836533354615,-0.8917154458657782,35.2399,-97.4552,1577358395.0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.1753124996270885,-0.8917154458657782,42.5589,-89.0873,1577358947.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.1894296326194767,-0.8917154458657782,40.4969,-86.9659,1577358837.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.1894296326194767,-0.8917154458657782,40.4969,-86.9659,1577358856.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,2.7577207520522493,-0.8893897972975037,37.7599,-122.4379,1577015151.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.233699729034799,-0.8893897972975037,44.9855,-93.3023,1577015492.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.0115537569153858,-0.8893897972975037,44.5099,-88.0178,1577358755.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,1.0636647929656717,-0.8870641487292291,33.852,-118.3759,1577360355.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.583804627246025,-0.8870641487292291,39.1634,-76.6165,1577359359.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.7885030556356531,-0.8870641487292291,30.3054,-97.7497,1577359813.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.8703824269915045,-0.8870641487292291,41.2562,-96.0404,1577359166.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.9452032318511616,-0.8870641487292291,43.6046,-116.2475,1577358633.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.2586035842821786,-0.8870641487292291,33.56,-101.8904,1577016962.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,1.0481359466740447,-0.8847385001609545,34.0451,-118.2414,1568744057.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,-0.7941531845905635,-0.7334462369653394,-0.8847385001609545,29.5917,-95.5978,1577358265.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.9833194909306096,-0.8847385001609545,39.0744,-94.5521,1577015086.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.24922857532642595,-0.8824128515926799,30.3054,-97.7497,1577359749.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.7080353975790408,-0.8824128515926799,61.3186,-149.5355,1577358620.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.7659156428478321,-0.8824128515926799,33.1993,-97.1268,1577016861.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.9706140712374602,-0.8824128515926799,40.8062,-96.6778,1577358927.0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-1.0962565548697147,-0.8824128515926799,32.275,-95.3017,1568769698.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,-0.7941531845905635,0.7389707341407443,-0.8800872030244054,38.9348,-77.059,1577304978.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.6186648076008482,0.26800651128920305,0.18981426073684543,-0.8800872030244054,41.8625,-87.6825,1577358593.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,0.0895826164908896,-0.8800872030244054,41.8625,-87.6825,1576666253.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,0.04723121751372515,-0.8800872030244054,40.0054,-75.1415,1577360000.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,1.3301662071689697,-0.18570147686067928,-0.8800872030244054,32.8212,-96.7853,1577358444.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,1.3301662071689697,-0.5527469346627711,-0.8800872030244054,35.471,-97.5299,1577358641.0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.5880397671437415,-0.8800872030244054,40.7061,-111.9048,1577360185.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,-0.7941531845905635,-0.8562652939991163,-0.8800872030244054,41.2562,-96.0404,1577360408.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,1.7483457430964968,-0.8777615544561307,34.1056,-118.3668,1568755854.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,0.26800651128920305,1.1624847239123888,-0.8777615544561307,34.1056,-118.3668,1568755889.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,-0.7941531845905635,0.17428541444521847,-0.8777615544561307,34.1175,-117.7702,1577360075.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,0.07546548349850145,-0.8777615544561307,34.0648,-84.0849,1568770466.0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.6186648076008482,0.26800651128920305,0.06840691700230737,-0.8777615544561307,44.9368,-93.3605,1577358710.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.1772311970652464,-0.8777615544561307,38.8115,-77.1257,1577358438.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.2548754285233812,-0.8777615544561307,39.6169,-104.919,1577358485.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6186648076008482,0.26800651128920305,-0.27040427481500817,-0.8777615544561307,40.1145,-88.2723,1577358884.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
